transaction_id;customer_id;product_cat_id;transaction_date;online_order;order_status;list_price;standard_cost
19386;2503;90;25.01.17 0:00;False;Approved;1807,45;778,69
19758;2503;34;27.03.17 0:00;True;Approved;1894,19;598,76
1792;2502;101;16.12.17 0:00;True;Approved;742,54;667,40
5372;2502;69;07.10.17 0:00;False;Approved;441,49;84,99
10108;2502;62;15.03.17 0:00;True;Approved;1071,23;380,74
13951;2502;3;23.02.17 0:00;True;Approved;1198,46;381,10
15116;2502;101;10.04.17 0:00;False;Approved;742,54;667,40
3359;2501;43;03.02.17 0:00;False;Approved;1720,7;1531,42
4297;2501;136;15.08.17 0:00;True;Approved;1577,53;826,51
11012;2501;41;05.11.17 0:00;True;Approved;227,88;136,73
11336;2501;51;08.12.17 0:00;True;Approved;1216,14;1082,36
12117;2501;116;12.11.17 0:00;False;Approved;12,01;7,21
15322;2501;162;01.05.17 0:00;False;Approved;1227,34;770,89
19372;2501;129;12.12.17 0:00;False;Approved;1703,52;1516,13
1281;2500;72;19.02.17 0:00;True;Approved;478,16;298,72
3264;2500;180;07.12.17 0:00;True;Approved;642,7;211,37
15861;2500;122;14.02.17 0:00;False;Approved;1415,01;1259,36
7646;2499;87;03.06.17 0:00;True;Approved;795,34;101,58
7803;2499;84;09.04.17 0:00;False;Approved;1777,8;820,78
14657;2499;94;08.07.17 0:00;True;Approved;1274,93;764,96
423;2498;19;15.09.17 0:00;True;Approved;1538,99;829,65
1055;2498;127;23.12.17 0:00;True;Approved;1894,19;598,76
1257;2498;103;13.06.17 0:00;True;Approved;688,63;612,88
2624;2498;73;17.10.17 0:00;False;Approved;1148,64;689,18
3035;2498;153;16.07.17 0:00;True;Approved;1216,14;1082,36
6625;2498;163;28.05.17 0:00;True;Approved;1227,34;770,89
17038;2498;139;17.05.17 0:00;True;Approved;1977,36;1759,85
17894;2498;118;17.11.17 0:00;True;Approved;290,62;215,14
5527;2497;75;24.04.17 0:00;False;Approved;1992,93;762,63
10125;2497;137;04.01.17 0:00;True;Approved;1636,9;44,71
14482;2497;138;14.11.17 0:00;True;Approved;575,27;431,45
19628;2497;6;07.04.17 0:00;True;Approved;60,34;45,26
8023;2496;45;17.06.17 0:00;True;Approved;100,35;75,26
9667;2496;0;25.02.17 0:00;True;Approved;71,49;53,62
12157;2496;130;08.06.17 0:00;False;Approved;1163,89;589,27
12364;2496;119;21.04.17 0:00;True;Approved;688,63;612,88
19869;2496;11;23.03.17 0:00;False;Approved;71,16;56,93
2564;2495;138;06.04.17 0:00;False;Approved;575,27;431,45
2699;2495;62;14.10.17 0:00;False;Approved;1071,23;380,74
3045;2495;15;05.09.17 0:00;False;Approved;1555,58;818,01
5194;2495;77;29.11.17 0:00;True;Approved;945,04;507,58
8659;2495;11;25.10.17 0:00;False;Approved;71,16;56,93
14103;2495;101;13.03.17 0:00;False;Approved;742,54;667,40
16344;2495;23;30.09.17 0:00;False;Approved;360,4;270,30
16510;2495;57;09.02.17 0:00;False;Approved;175,89;131,92
932;2494;180;04.08.17 0:00;True;Approved;642,7;211,37
3117;2494;27;18.02.17 0:00;True;Approved;544,05;376,84
5044;2494;85;26.09.17 0:00;False;Approved;795,34;101,58
8376;2494;165;15.06.17 0:00;True;Approved;945,04;507,58
14243;2494;93;07.09.17 0:00;True;Approved;1179;707,40
17479;2494;29;11.06.17 0:00;True;Approved;1842,92;1105,75
18905;2494;85;20.03.17 0:00;True;Cancelled;795,34;101,58
9629;2493;90;16.10.17 0:00;True;Approved;1807,45;778,69
10415;2493;57;13.04.17 0:00;True;Approved;175,89;131,92
10615;2493;76;06.11.17 0:00;True;Approved;1812,75;582,48
397;2492;7;27.02.17 0:00;False;Approved;1292,84;13,44
1000;2492;31;15.10.17 0:00;True;Approved;2083,94;675,03
7141;2492;130;15.07.17 0:00;True;Approved;1577,53;826,51
8336;2492;42;19.11.17 0:00;False;Approved;363,01;290,41
12471;2492;142;21.11.17 0:00;False;Approved;1636,9;44,71
12871;2492;93;07.03.17 0:00;False;Approved;1179;707,40
12988;2492;127;12.08.17 0:00;True;Approved;1894,19;598,76
15933;2492;167;16.06.17 0:00;False;Approved;569,56;528,43
16762;2492;77;27.11.17 0:00;True;Approved;1289,85;74,51
18149;2492;145;23.12.17 0:00;False;Approved;774,53;464,72
5445;2491;126;17.04.17 0:00;False;Approved;1148,64;689,18
7358;2491;132;24.06.17 0:00;True;Approved;748,17;448,90
10206;2491;57;19.02.17 0:00;True;Approved;175,89;131,92
16234;2491;6;16.09.17 0:00;True;Approved;60,34;45,26
17560;2491;161;09.03.17 0:00;;Approved;752,64;205,36
18275;2491;56;21.04.17 0:00;True;Approved;912,52;141,40
604;2490;88;04.03.17 0:00;True;Approved;1172,78;1043,77
2543;2490;80;12.05.17 0:00;False;Approved;1873,97;863,95
5366;2490;13;07.10.17 0:00;False;Approved;1661,92;1479,11
10693;2490;100;08.07.17 0:00;False;Approved;1386,84;1234,29
16548;2490;43;22.11.17 0:00;;Approved;1720,7;1531,42
106;2489;74;15.02.17 0:00;False;Approved;495,72;297,43
8180;2489;59;20.11.17 0:00;True;Approved;1179;707,40
9412;2489;2;11.03.17 0:00;False;Approved;1793,43;248,82
10069;2489;5;19.07.17 0:00;True;Approved;1538,99;829,65
11946;2489;15;23.03.17 0:00;False;Approved;1555,58;818,01
11950;2489;84;16.01.17 0:00;True;Approved;1777,8;820,78
12291;2489;17;16.08.17 0:00;True;Approved;1292,84;13,44
18298;2489;84;06.04.17 0:00;True;Approved;1777,8;820,78
757;2488;18;25.01.17 0:00;False;Approved;499,53;388,72
3172;2488;44;30.06.17 0:00;False;Approved;1635,3;993,66
10895;2488;28;12.12.17 0:00;True;Approved;1415,01;1259,36
11030;2488;38;01.01.17 0:00;True;Approved;642,7;211,37
11514;2488;28;23.07.17 0:00;True;Approved;1415,01;1259,36
19591;2488;17;24.09.17 0:00;False;Approved;1292,84;13,44
280;2487;89;08.04.17 0:00;False;Approved;1065,03;230,09
8653;2487;56;23.09.17 0:00;False;Approved;912,52;141,40
9532;2487;79;02.05.17 0:00;False;Approved;358,39;215,03
19286;2487;38;26.01.17 0:00;True;Approved;642,7;211,37
663;2486;111;15.05.17 0:00;True;Approved;1842,92;1105,75
1763;2486;25;13.03.17 0:00;True;Approved;1403,5;954,82
735;2485;38;18.07.17 0:00;True;Approved;642,7;211,37
6015;2485;101;21.06.17 0:00;True;Approved;742,54;667,40
6583;2485;129;01.05.17 0:00;False;Approved;1703,52;1516,13
9586;2485;16;15.05.17 0:00;True;Approved;1311,44;1167,18
11595;2485;10;26.12.17 0:00;False;Approved;574,64;459,71
13706;2485;97;22.07.17 0:00;;Approved;980,37;234,43
4348;2484;11;14.09.17 0:00;;Approved;71,16;56,93
6695;2484;100;06.06.17 0:00;True;Approved;1386,84;1234,29
7191;2484;10;06.12.17 0:00;False;Approved;574,64;459,71
12531;2484;57;03.12.17 0:00;True;Approved;175,89;131,92
12595;2484;1;04.09.17 0:00;False;Approved;2091,47;388,92
13019;2484;88;05.03.17 0:00;False;Approved;1172,78;1043,77
4295;2483;124;05.06.17 0:00;True;Approved;1458,17;874,90
9112;2483;55;17.04.17 0:00;False;Approved;183,86;137,90
15301;2483;10;22.10.17 0:00;True;Approved;574,64;459,71
16564;2483;37;12.05.17 0:00;True;Cancelled;235,63;125,07
18825;2483;10;03.06.17 0:00;False;Approved;574,64;459,71
14230;2482;32;30.01.17 0:00;True;Approved;642,31;513,85
18429;2482;110;12.05.17 0:00;False;Approved;1228,07;400,91
19323;2482;39;21.01.17 0:00;True;Approved;1240,31;795,10
953;2481;70;23.06.17 0:00;True;Approved;533,51;400,13
1795;2481;23;25.07.17 0:00;False;Approved;360,4;270,30
3084;2481;87;02.06.17 0:00;True;Approved;795,34;101,58
3802;2481;20;30.09.17 0:00;True;Approved;1362,99;57,74
5824;2481;9;10.12.17 0:00;False;Approved;1231,15;161,60
5875;2481;59;23.01.17 0:00;False;Approved;1179;707,40
8147;2481;107;03.01.17 0:00;False;Approved;363,01;290,41
5613;2480;112;18.11.17 0:00;False;Approved;1873,97;863,95
6605;2480;127;12.06.17 0:00;False;Approved;1894,19;598,76
9102;2480;36;04.07.17 0:00;False;Approved;1151,96;649,49
12084;2480;176;06.08.17 0:00;True;Approved;1274,93;764,96
16186;2480;143;15.06.17 0:00;False;Approved;586,45;521,94
2481;2479;116;15.01.17 0:00;True;Approved;12,01;7,21
4223;2479;91;05.05.17 0:00;True;Approved;402,14;
4679;2479;136;21.02.17 0:00;True;Approved;1577,53;826,51
8601;2479;108;07.03.17 0:00;True;Approved;202,62;151,96
10013;2479;12;16.09.17 0:00;False;Approved;1057,51;154,40
13733;2479;116;28.12.17 0:00;True;Approved;12,01;7,21
17971;2479;0;24.03.17 0:00;True;Approved;71,49;53,62
1235;2478;138;04.04.17 0:00;True;Approved;575,27;431,45
6777;2478;135;20.06.17 0:00;True;Approved;1762,96;950,52
7655;2478;6;29.04.17 0:00;True;Approved;60,34;45,26
13990;2478;76;07.09.17 0:00;False;Approved;1812,75;582,48
15446;2478;119;24.08.17 0:00;;Approved;688,63;612,88
17902;2478;116;27.04.17 0:00;False;Approved;12,01;7,21
18385;2478;45;22.07.17 0:00;False;Approved;100,35;75,26
701;2477;121;20.11.17 0:00;False;Approved;2005,66;1203,40
4351;2476;158;28.11.17 0:00;True;Approved;1466,68;363,25
6997;2476;48;22.04.17 0:00;False;Approved;12,01;7,21
7910;2476;165;28.10.17 0:00;True;Approved;945,04;507,58
8005;2476;179;17.11.17 0:00;False;Approved;175,89;131,92
8373;2476;171;14.02.17 0:00;False;Approved;1661,92;1479,11
8935;2476;35;04.12.17 0:00;False;Approved;1163,89;589,27
10882;2476;7;16.07.17 0:00;False;Approved;1292,84;13,44
11335;2476;148;05.07.17 0:00;True;Approved;1240,31;795,10
11865;2476;27;12.04.17 0:00;True;Approved;544,05;376,84
12207;2476;125;16.12.17 0:00;True;Approved;1469,44;596,55
12939;2476;17;25.05.17 0:00;False;Approved;1807,45;778,69
13372;2476;183;23.10.17 0:00;False;Approved;1198,46;381,10
17075;2476;177;16.11.17 0:00;False;Approved;360,4;270,30
17084;2476;148;09.12.17 0:00;True;Approved;1240,31;795,10
934;2475;4;10.07.17 0:00;True;Approved;1765,3;709,48
2174;2475;76;11.05.17 0:00;False;Approved;1812,75;582,48
10782;2475;150;06.10.17 0:00;True;Approved;1151,96;649,49
13323;2475;97;26.01.17 0:00;True;Approved;980,37;234,43
15002;2475;59;10.05.17 0:00;True;Approved;1179;707,40
17388;2475;147;17.03.17 0:00;True;Approved;2083,94;675,03
18343;2475;109;30.07.17 0:00;False;Approved;1036,59;206,35
1975;2474;96;23.08.17 0:00;False;Approved;1890,39;260,14
4462;2474;61;27.10.17 0:00;False;Approved;792,9;594,68
7038;2474;92;15.02.17 0:00;False;Approved;1065,03;230,09
10259;2474;152;20.05.17 0:00;True;Approved;742,54;667,40
10352;2474;159;11.06.17 0:00;False;Approved;1024,66;614,80
14444;2474;91;29.11.17 0:00;False;Approved;32,44;
17426;2474;72;03.05.17 0:00;False;Approved;478,16;298,72
19788;2474;96;09.08.17 0:00;False;Approved;1890,39;260,14
911;2473;77;11.05.17 0:00;True;Approved;945,04;507,58
11361;2473;161;08.09.17 0:00;True;Approved;752,64;205,36
17126;2473;9;23.02.17 0:00;True;Approved;1231,15;161,60
19021;2473;150;01.08.17 0:00;False;Approved;1151,96;649,49
19246;2473;57;09.03.17 0:00;True;Approved;175,89;131,92
1271;2472;168;06.10.17 0:00;False;Approved;1777,8;820,78
4678;2472;8;11.01.17 0:00;False;Approved;1071,23;380,74
11642;2472;185;29.03.17 0:00;True;Approved;1061,56;733,58
12292;2472;92;06.03.17 0:00;False;Approved;1065,03;230,09
14142;2472;152;15.04.17 0:00;False;Approved;742,54;667,40
14348;2472;127;03.07.17 0:00;True;Approved;1894,19;598,76
2469;2471;15;16.03.17 0:00;True;Approved;1555,58;818,01
2964;2471;124;09.11.17 0:00;False;Approved;1458,17;874,90
5689;2471;69;30.07.17 0:00;False;Approved;441,49;84,99
8142;2471;15;17.12.17 0:00;True;Approved;1555,58;818,01
18100;2471;119;15.12.17 0:00;False;Approved;688,63;612,88
12058;2470;56;22.03.17 0:00;True;Approved;912,52;141,40
13386;2470;87;25.09.17 0:00;False;Approved;795,34;101,58
14019;2470;79;28.02.17 0:00;True;Approved;358,39;215,03
17671;2470;33;18.12.17 0:00;True;Approved;1289,85;74,51
1422;2469;1;15.04.17 0:00;True;Approved;2091,47;388,92
1791;2469;1;10.12.17 0:00;True;Approved;2091,47;388,92
10859;2469;69;06.08.17 0:00;True;Approved;441,49;84,99
12802;2469;16;06.06.17 0:00;True;Approved;1311,44;1167,18
16165;2469;84;11.05.17 0:00;False;Approved;1777,8;820,78
17668;2469;129;19.06.17 0:00;True;Approved;1703,52;1516,13
18276;2469;97;09.09.17 0:00;True;Approved;980,37;234,43
503;2468;142;07.08.17 0:00;True;Approved;1636,9;44,71
1683;2468;141;07.10.17 0:00;True;Approved;2005,66;1203,40
1749;2468;128;26.06.17 0:00;False;Approved;590,26;525,33
3556;2468;27;09.12.17 0:00;False;Approved;544,05;376,84
7475;2468;183;19.11.17 0:00;False;Approved;1198,46;381,10
8746;2468;22;21.08.17 0:00;False;Approved;574,64;459,71
10480;2468;14;30.08.17 0:00;True;Approved;1765,3;709,48
17117;2468;169;24.07.17 0:00;False;Approved;1812,75;582,48
19196;2468;14;02.01.17 0:00;True;Approved;1765,3;709,48
19860;2468;91;24.06.17 0:00;True;Approved;1497,43;
2414;2467;97;09.12.17 0:00;True;Approved;980,37;234,43
8279;2467;0;18.10.17 0:00;True;Approved;71,49;53,62
9679;2467;37;09.01.17 0:00;False;Approved;235,63;125,07
16349;2467;0;11.09.17 0:00;True;Approved;71,49;53,62
19251;2467;9;24.01.17 0:00;False;Approved;1231,15;161,60
7184;2466;72;13.01.17 0:00;False;Approved;71,49;53,62
10616;2466;153;11.12.17 0:00;False;Approved;1216,14;1082,36
11100;2466;92;30.11.17 0:00;False;Approved;1065,03;230,09
12777;2466;153;29.04.17 0:00;False;Approved;1216,14;1082,36
19483;2466;163;14.03.17 0:00;False;Approved;1227,34;770,89
1233;2465;41;26.04.17 0:00;False;Approved;227,88;136,73
2303;2465;91;22.04.17 0:00;False;Approved;1021,43;
2916;2465;124;24.08.17 0:00;True;Approved;1458,17;874,90
7118;2465;119;06.01.17 0:00;True;Approved;688,63;612,88
8869;2465;124;13.06.17 0:00;True;Approved;1458,17;874,90
14088;2465;117;19.11.17 0:00;True;Approved;1890,39;260,14
14441;2465;162;07.10.17 0:00;False;Approved;1227,34;770,89
16146;2465;69;17.10.17 0:00;True;Approved;441,49;84,99
18347;2465;59;19.12.17 0:00;False;Approved;1179;707,40
19431;2465;157;13.03.17 0:00;True;Approved;543,39;407,54
4787;2464;21;28.12.17 0:00;False;Approved;1469,44;596,55
6106;2464;107;08.10.17 0:00;False;Approved;363,01;290,41
6337;2464;71;18.07.17 0:00;True;Approved;569,56;528,43
7944;2464;70;29.05.17 0:00;True;Approved;533,51;400,13
10251;2464;102;26.04.17 0:00;False;Approved;230,91;173,18
11924;2464;98;24.12.17 0:00;False;Approved;416,98;312,74
13016;2464;4;05.11.17 0:00;False;Approved;1765,3;709,48
13143;2464;2;26.12.17 0:00;False;Approved;1793,43;248,82
14265;2464;12;14.11.17 0:00;False;Approved;1057,51;154,40
16332;2464;4;24.03.17 0:00;False;Approved;1765,3;709,48
17659;2464;90;22.06.17 0:00;False;Approved;1807,45;778,69
17909;2464;60;23.02.17 0:00;True;Approved;958,74;748,90
18331;2464;111;20.06.17 0:00;False;Approved;1842,92;1105,75
1870;2463;111;27.04.17 0:00;False;Approved;1842,92;1105,75
2445;2463;157;03.07.17 0:00;True;Approved;543,39;407,54
4527;2463;124;31.07.17 0:00;False;Approved;1458,17;874,90
5236;2463;2;29.09.17 0:00;True;Approved;1793,43;248,82
5623;2463;41;27.10.17 0:00;True;Approved;227,88;136,73
10314;2463;97;20.05.17 0:00;True;Approved;980,37;234,43
13964;2463;123;12.07.17 0:00;False;Approved;1483,2;99,59
14496;2463;136;11.07.17 0:00;True;Approved;1577,53;826,51
1984;2462;77;27.04.17 0:00;False;Approved;945,04;507,58
4686;2462;21;23.06.17 0:00;False;Approved;1469,44;596,55
7137;2462;109;06.12.17 0:00;False;Approved;1036,59;206,35
8188;2462;37;18.11.17 0:00;True;Approved;235,63;125,07
8940;2462;45;12.09.17 0:00;False;Cancelled;100,35;75,26
12136;2462;75;12.11.17 0:00;True;Approved;1992,93;762,63
1481;2461;102;23.04.17 0:00;True;Approved;230,91;173,18
5176;2461;20;11.05.17 0:00;True;Approved;1362,99;57,74
13045;2461;6;28.02.17 0:00;False;Approved;60,34;45,26
13450;2461;10;22.01.17 0:00;True;Approved;574,64;459,71
15361;2461;94;15.02.17 0:00;True;Approved;1274,93;764,96
15636;2461;115;29.11.17 0:00;True;Approved;586,45;521,94
5010;2460;50;12.10.17 0:00;False;Approved;499,53;388,72
13498;2460;24;03.07.17 0:00;True;Approved;642,31;513,85
13586;2460;178;08.08.17 0:00;True;Approved;1386,84;1234,29
16073;2460;110;10.11.17 0:00;True;Approved;1762,96;950,52
8;2459;7;15.07.17 0:00;False;Approved;1292,84;13,44
1406;2459;180;13.05.17 0:00;True;Approved;642,7;211,37
3356;2459;63;26.07.17 0:00;False;Approved;235,63;125,07
5205;2459;174;06.07.17 0:00;False;Approved;1073,07;933,84
9783;2459;163;24.07.17 0:00;False;Approved;1227,34;770,89
9952;2459;26;29.08.17 0:00;False;Approved;1720,7;1531,42
10292;2459;29;10.10.17 0:00;True;Approved;1842,92;1105,75
14324;2459;118;07.11.17 0:00;True;Approved;533,51;400,13
17439;2459;27;10.04.17 0:00;False;Approved;544,05;376,84
18393;2459;120;22.05.17 0:00;True;Approved;1129,13;677,48
18873;2459;40;20.05.17 0:00;True;Approved;1635,3;993,66
1973;2458;96;02.10.17 0:00;True;Approved;1890,39;260,14
2134;2458;53;10.10.17 0:00;False;Approved;2091,47;388,92
2868;2458;53;20.05.17 0:00;False;Approved;2091,47;388,92
4176;2458;53;26.12.17 0:00;True;Approved;2091,47;388,92
10219;2458;27;07.10.17 0:00;False;Approved;543,39;407,54
14357;2458;26;03.03.17 0:00;True;Approved;1720,7;1531,42
19689;2458;85;15.07.17 0:00;True;Approved;795,34;101,58
1501;2457;168;15.01.17 0:00;False;Approved;1777,8;820,78
2817;2457;49;02.04.17 0:00;False;Approved;1403,5;954,82
9606;2457;122;07.04.17 0:00;False;Approved;1415,01;1259,36
11255;2457;72;12.01.17 0:00;True;Approved;478,16;298,72
15415;2457;161;08.11.17 0:00;False;Approved;1228,07;400,91
15547;2457;26;31.05.17 0:00;True;Approved;1720,7;1531,42
1800;2456;106;16.07.17 0:00;True;Approved;792,9;594,68
6934;2456;34;31.03.17 0:00;False;Approved;1894,19;598,76
8061;2456;162;09.01.17 0:00;False;Approved;1227,34;770,89
9498;2456;113;12.07.17 0:00;True;Approved;774,53;464,72
11016;2456;91;12.05.17 0:00;;Approved;1719,95;
15289;2456;66;03.06.17 0:00;True;Approved;478,16;298,72
2939;2455;146;10.08.17 0:00;False;Approved;1061,56;733,58
4697;2455;162;20.07.17 0:00;True;Approved;1227,34;770,89
7148;2455;67;11.03.17 0:00;True;Approved;1024,66;614,80
11747;2455;20;07.05.17 0:00;True;Approved;1362,99;57,74
13432;2455;110;16.10.17 0:00;False;Approved;1228,07;400,91
14247;2455;41;14.08.17 0:00;True;Approved;227,88;136,73
15685;2455;150;22.01.17 0:00;True;Approved;1151,96;649,49
16677;2455;3;17.01.17 0:00;False;Approved;1198,46;381,10
2876;2454;1;13.05.17 0:00;True;Approved;2091,47;388,92
3578;2454;1;14.01.17 0:00;False;Approved;2091,47;388,92
4714;2454;91;05.11.17 0:00;True;Approved;437,51;
5017;2454;106;02.06.17 0:00;False;Approved;792,9;594,68
5858;2454;59;31.08.17 0:00;False;Approved;1179;707,40
6734;2454;156;07.09.17 0:00;False;Approved;1280,28;829,51
7997;2454;82;20.11.17 0:00;True;Approved;1775,81;1580,47
8263;2454;18;15.03.17 0:00;False;Approved;499,53;388,72
11263;2454;57;01.12.17 0:00;True;Approved;175,89;131,92
12669;2454;20;03.11.17 0:00;False;Approved;1362,99;57,74
13018;2454;41;30.06.17 0:00;False;Approved;227,88;136,73
783;2453;167;07.08.17 0:00;False;Approved;569,56;528,43
8637;2453;92;27.10.17 0:00;False;Approved;1065,03;230,09
8673;2453;24;04.11.17 0:00;False;Approved;642,31;513,85
14004;2453;50;07.02.17 0:00;False;Approved;499,53;388,72
16061;2453;149;01.06.17 0:00;False;Approved;1362,99;57,74
18564;2453;27;24.06.17 0:00;True;Approved;544,05;376,84
6434;2452;56;15.11.17 0:00;True;Approved;912,52;141,40
8617;2452;100;03.03.17 0:00;True;Approved;1386,84;1234,29
11470;2452;81;21.12.17 0:00;True;Approved;1810;1610,90
14865;2452;45;25.11.17 0:00;False;Approved;100,35;75,26
4931;2451;62;29.01.17 0:00;False;Approved;1071,23;380,74
18039;2451;67;13.12.17 0:00;True;Approved;1024,66;614,80
18776;2451;150;06.09.17 0:00;False;Approved;1151,96;649,49
15245;2450;147;22.02.17 0:00;True;Approved;2083,94;675,03
19896;2450;84;20.11.17 0:00;True;Approved;1777,8;820,78
4138;2449;88;15.10.17 0:00;False;Approved;1172,78;1043,77
5022;2449;20;08.06.17 0:00;;Approved;1362,99;57,74
6620;2449;87;22.05.17 0:00;True;Approved;795,34;101,58
12616;2449;117;28.01.17 0:00;True;Approved;1890,39;260,14
16980;2449;129;16.02.17 0:00;False;Approved;1703,52;1516,13
17274;2449;94;22.08.17 0:00;False;Approved;1274,93;764,96
40;2448;27;28.11.17 0:00;True;Approved;544,05;376,84
887;2448;173;14.10.17 0:00;False;Approved;958,74;748,90
13506;2448;164;24.12.17 0:00;True;Approved;980,37;234,43
14307;2448;120;01.09.17 0:00;False;Approved;1129,13;677,48
17138;2448;180;10.05.17 0:00;True;Approved;642,7;211,37
19345;2448;35;01.03.17 0:00;False;Approved;1163,89;589,27
2098;2447;87;24.01.17 0:00;True;Approved;795,34;101,58
10807;2447;51;21.11.17 0:00;True;Approved;1216,14;1082,36
16210;2447;79;02.11.17 0:00;True;Approved;358,39;215,03
16795;2447;60;20.05.17 0:00;False;Approved;958,74;748,90
17403;2447;21;19.08.17 0:00;False;Approved;1469,44;596,55
18639;2447;110;17.06.17 0:00;True;Approved;1228,07;400,91
19754;2447;129;31.05.17 0:00;False;Approved;1703,52;1516,13
1413;2446;15;20.10.17 0:00;False;Approved;1555,58;818,01
4917;2446;58;19.09.17 0:00;True;Approved;1073,07;933,84
7456;2446;84;02.01.17 0:00;True;Approved;1777,8;820,78
8251;2446;87;11.04.17 0:00;False;Approved;795,34;101,58
10212;2446;80;13.01.17 0:00;False;Approved;1873,97;863,95
10323;2446;20;26.05.17 0:00;False;Approved;1362,99;57,74
13331;2446;130;24.01.17 0:00;True;Approved;1163,89;589,27
6096;2445;126;13.12.17 0:00;False;Approved;1148,64;689,18
8917;2445;124;17.10.17 0:00;False;Approved;1458,17;874,90
9518;2445;23;21.11.17 0:00;False;Approved;360,4;270,30
14013;2445;38;26.05.17 0:00;True;Approved;642,7;211,37
14024;2445;44;12.11.17 0:00;False;Approved;1635,3;993,66
2630;2444;145;16.04.17 0:00;False;Approved;774,53;464,72
8103;2444;77;07.02.17 0:00;True;Approved;1289,85;74,51
12466;2444;40;16.11.17 0:00;False;Approved;1635,3;993,66
13168;2444;158;31.05.17 0:00;False;Approved;1466,68;363,25
2253;2443;72;18.12.17 0:00;False;Approved;100,35;75,26
3677;2443;29;25.08.17 0:00;True;Approved;1842,92;1105,75
5617;2443;85;11.01.17 0:00;False;Approved;795,34;101,58
10641;2443;29;09.02.17 0:00;False;Approved;1842,92;1105,75
17563;2443;184;17.02.17 0:00;True;Approved;912,52;141,40
18952;2443;103;13.04.17 0:00;True;Approved;688,63;612,88
2861;2442;79;04.08.17 0:00;False;Approved;358,39;215,03
3401;2442;39;28.08.17 0:00;True;Approved;1240,31;795,10
5137;2442;69;30.04.17 0:00;False;Approved;441,49;84,99
12377;2442;2;08.09.17 0:00;True;Approved;1793,43;248,82
19508;2442;160;11.10.17 0:00;False;Approved;590,26;525,33
19645;2442;160;12.07.17 0:00;False;Approved;590,26;525,33
4997;2441;104;02.12.17 0:00;False;Approved;748,17;448,90
9855;2441;133;23.02.17 0:00;False;Approved;1311,44;1167,18
858;2440;115;08.03.17 0:00;True;Cancelled;586,45;521,94
1866;2440;43;01.05.17 0:00;False;Approved;1720,7;1531,42
7991;2440;121;09.10.17 0:00;True;Approved;2005,66;1203,40
18972;2440;119;07.11.17 0:00;True;Approved;688,63;612,88
4257;2439;41;18.08.17 0:00;False;Approved;227,88;136,73
5282;2439;82;15.01.17 0:00;True;Approved;1775,81;1580,47
8320;2439;98;30.08.17 0:00;False;Approved;416,98;312,74
9239;2439;136;12.12.17 0:00;True;Approved;1577,53;826,51
9967;2439;23;24.10.17 0:00;False;Approved;360,4;270,30
16199;2439;123;14.04.17 0:00;False;Approved;1483,2;99,59
1030;2438;70;03.12.17 0:00;False;Approved;533,51;400,13
1651;2438;77;01.02.17 0:00;False;Approved;945,04;507,58
2859;2438;4;03.10.17 0:00;False;Approved;1765,3;709,48
6642;2438;12;02.06.17 0:00;False;Approved;1057,51;154,40
7705;2438;25;09.08.17 0:00;False;Approved;1403,5;954,82
16685;2438;116;25.04.17 0:00;True;Approved;12,01;7,21
19284;2438;64;09.03.17 0:00;False;Approved;290,62;215,14
11309;2437;119;15.06.17 0:00;True;Approved;688,63;612,88
11780;2437;132;01.03.17 0:00;False;Approved;748,17;448,90
5419;2436;18;27.04.17 0:00;True;Approved;499,53;388,72
7660;2436;20;07.08.17 0:00;False;Approved;1362,99;57,74
8897;2436;32;15.01.17 0:00;True;Approved;642,31;513,85
16487;2436;28;14.12.17 0:00;False;Approved;1415,01;1259,36
1309;2435;32;29.08.17 0:00;False;Approved;642,31;513,85
1932;2435;84;22.07.17 0:00;False;Approved;1777,8;820,78
2559;2435;146;30.07.17 0:00;True;Approved;1061,56;733,58
6891;2435;4;12.02.17 0:00;True;Approved;1765,3;709,48
17312;2435;129;15.01.17 0:00;False;Approved;1703,52;1516,13
85;2434;64;13.02.17 0:00;True;Approved;290,62;215,14
1157;2434;21;17.02.17 0:00;False;Approved;1469,44;596,55
1589;2434;2;09.11.17 0:00;True;Approved;1793,43;248,82
2891;2434;135;08.07.17 0:00;False;Approved;1762,96;950,52
5024;2434;109;10.05.17 0:00;True;Approved;1036,59;206,35
11643;2434;62;06.03.17 0:00;False;Approved;1071,23;380,74
15486;2434;38;30.11.17 0:00;False;Approved;642,7;211,37
15522;2434;116;30.12.17 0:00;False;Approved;12,01;7,21
17380;2434;68;05.04.17 0:00;True;Approved;1945,43;333,18
3922;2433;153;18.07.17 0:00;False;Approved;1216,14;1082,36
4907;2433;114;24.01.17 0:00;False;Approved;230,91;173,18
5055;2433;120;23.06.17 0:00;False;Approved;1129,13;677,48
6488;2433;149;04.12.17 0:00;False;Approved;1362,99;57,74
11611;2433;169;22.11.17 0:00;False;Approved;1812,75;582,48
11625;2433;29;29.09.17 0:00;False;Approved;1842,92;1105,75
12960;2433;86;10.03.17 0:00;True;Approved;575,27;431,45
14463;2433;143;18.02.17 0:00;False;Approved;586,45;521,94
19391;2433;35;20.06.17 0:00;True;Approved;1163,89;589,27
19703;2433;159;26.01.17 0:00;True;Approved;1024,66;614,80
3554;2432;66;28.11.17 0:00;;Approved;478,16;298,72
4888;2432;90;01.09.17 0:00;True;Approved;1807,45;778,69
